title,text,label
Анастасия,"Прекрасные воспоминания вызывает у меня этот мультфильм! В детстве я его обожала, знала наизусть все реплики героев и песни. Вот прошло 10 лет, я выросла, а мультик люблю по-прежнему. За что?

Ну во-первых, за отличные яркие картинки. Нарисовано превосходно, передраться правда не к чему. Есть и красивые пейзажи, и красивые платья (что меня как маленькую девочку просто завораживало), и двигаются герои очень реалистично. Ну, хотя, с этим проблем у американских аниматоров не было никогда.

Во-вторых, озвучка. По-моему, в нашем варианте получилось даже лучше, чем в оригинале. Огромное спасибо можно сказать Марии Кац за такое «живое» исполнение саундтреков, они прекрасны.

В-третьих, герои. Я, как маленькая девочка, верящая в принцев, была просто сражена Дмитрием. Для меня он тогда был просто воплощением красоты. А когда он постоянно спасал Анастасию, в моих глазах становился все краше. Так же нельзя упомянуть Бартока. Он просто разряжает обстановку в некоторых ситуациях.

Единственный, но, пожалуй, не последний по значимости минус этого фильма — нереалистичность. В Америке историю России, пожалуй, не читали. Но с другой стороны. Не будем забывать, что это мультфильм для детей. И если снимать его по сценарию нашей истории — получилось бы, мягко говоря, «жесткач». Так что по-моему, мультик очень даже дотягивает. И не осмотреть его хотя бы один раз — преступление. Всем советую!

10 из 10

Ставлю полностью заслуженно!",1
Анастасия,"
Да, хотя мультфильм был создан в 1997, он совершенно может посоревноваться с нашими современными мультиками. Он как яркая звезда на небе мультфильмов, которая соревнуется даже с фильмами! Мне он ОЧЕНЬ понравился… Да, возможно история не правдива, (хотя в истории есть множество фактов, которые доказывают, что Анастасия выжила), но мне просто хочется верить в счастливую историю. Красиво нарисовано, завораживающая музыка, (понравилась как английская, так и русская версии), красивый сюжет со смыслом…

Это один из самых хороших мультфильмов. От песен и музыки идут мурашки по коже, и кончается все хорошо, романтично, и даже чуть-чуть правдоподобно… Ведь почему мы не можем верить в чудо, в сказку, а хеппи-энды?.. Этот мультик просто незабываемый. Нравиться, как и сюжет, так и реальная история — загадка Анастасии… Что с ней случилось. Как сложилась ее судьба?.. Очень хочу, и верю, что все было хорошо. Помню, когда посмотрела его в первый раз… И до сих пор пересматриваю… Волшебный, красивый… Разве можно еще что-то добавлять?.. Думаю, такой прекрасной истории о семье Романовых еще не было… Просто восхитительно! Спасибо создателям!

Моя оценка

10 из 10,

и думаю вполне оправдывающая себя.",1
Анастасия,"Любимый мультфильм детства, любим и поныне. Должна признаться никогда не смотрела этот фильм в хорошей даже русской озвучке. В то время все фильмы и соответственно все мультфильмы выпускались в нашей стране на пиратских видеокассетах, где перевод просто без особых усилий был наложен на оригинал.

Обычно переводом занимались люди, явно страдавшие «хроническим» насморком. Но даже такой расклад ничуть не повлиял на мою реакцию. Фильм по моему мнению скажем-так в младенчестве получился замечательным и поучительным. Сейчас, вспоминая его, нахожу еще больше положительных качеств. Да, многие мультфильмы забываются быстро, но «Анастасию» я не забуду никогда.

10 из 10",1
Анастасия,"Время свержение монархии, революции, расстрела царской семьи бес сомнение занимает одно из важнейших периодов в истории России. Возможно вы скажите, что глупо говорить о таких серьезных вещах, упоминая мультфильм, в чем -то вы и правы. А в чем-то нет. Все эти события мигом пронесутся перед вашими глазами, эхом отражаясь даже в самых отдаленных уголках души. И не надо сравнивать то, что было на самом деле, и то что рассказывает эта история, не стоит сверять ее с достоверностью, критикуя, что это неправда, нужно просто верить, точно так же как верят маленькие дети, разглядывая книжку сказок. И тогда уже станет неважно, правда это или ложь, было это или не было, ведь главное верите ли вы в увиденное, и сможете ли вы улыбнуться истории, которая в реальности разрушала столько человеческих судеб?

История спасения княжны, долго ворошила изъяны прошлого, в лице многих лже-Анастасий, выдававших себя за дочь расстрелянного императора. Наверно, самая знаменитая из них — Анна Андерсон, ведь именно ее история была использована в основе мультфильма. Многие из очевидцев рассказывали, что Анастасия дольше всего сопротивлялась смерти, потому-то и пришлось добивать ее штыками и прикладами. По другой же теории, в том подвале была расстреляна не Анастасия¸а служанка, выдаваемая за княжну. Чтобы то ни было, вскоре в это верить перестали, основываясь на фактах, что Романова была все-таки была убита вместе со всей своей семьей. А теперь забудьте про эти факты. Забудьте, что это невозможно. Поверьте в мечту, которая так долго теплилась в человеческих сердцах, подталкивая на безумства. И вы увидите чудо.

Сама история похожа на легенду или сказку, которая внезапно воплотилась в серости тех дней. История девушки, которая так хотела найти свою семью, проникая в загадочное прошлое, о котором она ничего не помнит. Эта история о мечте. О любви. О семье. О долге и чести. О надежде. По сути картина вмешает в себя все самые необходимые слова, акцентируя внимания на вере в светлое будущее и стремление к неизведанным просторам светлой мечты.

Это просто надо увидеть своими собственными глазами, наслаждаясь отличной музыкой, восхитительной графикой и удивительной историей. В это просто надо поверить, и кто знает, может и на самом деле правда скрыта где-то за углом, в самых обыденных вещах, которые, возможны, совсем не так просты, как кажутся.

10 из 10",1
Анастасия,"
Великая княжна Анастасия — дочь последнего русского царя Николая спасается от проклятья рода Романовых, насланного Распутиным, и сгубившего всю её семью. Она сохраняет жизнь, но теряет свою память. С ней остаётся лишь кусочек будущего, которое должно было случиться, и она во что бы то ни стало, решает найти свою семью, отправившись в Париж. Тем временем два мошенника в корыстных целях решают вернуть «царскую внучку» бабушке. Но кто бы мог подумать, что у них это действительно получится, и история обернется так?!

Герои

Анастасия — девочка, потерявшая в детстве память и оказавшаяся в детском приюте. Вместо «карьеры» на консервном заводе выбирает сложный путь к хрупкой мечте, подпитываемой лишь кулончиком с надписью «Вместе в Париже»

Дмитрий — сын придворной кухарки, ставший предприимчивым мошенником, желающим получить миллионы за фальшивую принцессу.

Владимир — бывший дворянин, друг Дмитрия. Он хорошо знает всю царскую родню, и готов помочь «вспомнить» девушке свою королевское детство.

Распутин — отрицательный персонаж, продавший свою душу дьяволу. Его тёмные силы безуспешно пытаются расправиться с последней из Романовых.

Атмосфера

Саму атмосферу можно разделить на четыре стадии. Каждая из них, безусловно, прекрасна по-своему. Первая часть — царский балл, красивые платья, улыбки, роскошь российского двора. Вторая — тусклая атмосфера «красного» Петербурга, а вместе с ним беззубые бабки со сплетнями и слухами. Третья — путешествие, дорожная атмосфера. И наконец четвёртая — о ла ла, прекрасный Париж, дорогие магазины Шанель, весёлый Мулен Руж с Кан Каном и чудесная Эйфелева башня.
Особое внимание хочется уделить сценам с поездом и пароходом. Они настолько масштабны, что хочется сказать «я видел спецэффекты в мультиках!».

Саундтрек

Это, безусловно, один из самых лучших музыкальных сопровождений в истории мультиков. Когда этот мультик попал на видеокассеты, с ещё одноголосым переводом, было безумно приятно слушать этот голос, песни разучивались буквально с третьего просмотра, и дальше уже хочешь, не хочешь, а начинаешь подпевать Ане. Русский дубляж, конечно, тоже хорош, но всё же обязательно посмотрите и оригинал.

Сказка ложь, да в ней намёк

Даже здесь, в отзывах, большое внимание уделяется тому, что сюжет совершенно неправдоподобен, и было всё не так. Теоретически, мультфильм всегда будут смотреть девочки в возрасте от 6 и до 60, совершенно не обращая внимание на эту неправдоподобность, знают ли они исторически верную историю, или не знают, только потому, что, прежде всего Анастасия — это не документальный фильм, это сказка. Сказка о чудесном спасении и не менее чудесной любви и благородстве. В эту историю хочется верить.
Приятные детали мультика, которые я поняла лишь со временем. Во-первых и главных, это рисунок Анастасии, который она дарит бабушке в начале фильма, и который появляется в её руках в конце. Этот рисунок — подлинное творчество юной Анастасии. Во-вторых, это русский балет, который и впрямь был очень знаменит и часто приезжал в Париж.

Итог

Мультфильм Анастасия — один из самых выдающихся мультфильмов. Сказка Анастасия — одна из самых выдающихся сказок. Саундтрек в мультфильме Анастасия — один из самых лучших мульт саундтреков.

И заслуженная оценка в 10 баллов, и место в моём сердце, и тысячах других девичьих сердец",1
Анастасия,"
Поистине волшебный мультфильм. Даёт возможность снова вернуться в детство, в сказку. Прекрасная музыка, хорошая отрисовка, замечательный дубляж. Смотрела еще на видео-кассетах, мне очень понравился.

В мультфильме, конечно, много исторических ошибок, но от этого он хуже не становится. «Анастасия» — просто интересная, захватывающая сказка. Всем советую.",1
Анастасия,"
«Анастасия» — один из любимейших мультфильмов детства, а значит, сколько его не пересматривай, он не перестанет нравиться и не надоест, потому что дети имеют превосходное умение — выбирать самое лучшее.

Красочная картинка, прекрасная девушка, каждая черта которой напоминает о детстве, и волшебная шкатулка с колыбельной песенкой, которую, в своё время, я знала наизусть. Невозможно не любить такие мультики, невозможно сравнивать со всякими «Человеками-пауками», «Шреками» и прочими оскароносными современными мультфильмами, ведь они не несут воспоминаний.

А теперь, наверное, нужно отойти от эмоций и немного подумать, почему же он запомнился тогда, в детстве…:

Ну во-первых — сюжет. Довольно классический сюжет для мультфильма того времени: девушка пытается всеми способами достичь своей цели. В данном случае — встретиться с бабушкой. Но бабушка-то в Париже… Вот тут и начинается самое интересное. Безумные приключения, опасности и угрозы злого Распутина очень захватывают и заставляют переживать за бедную Анастасию.

Во-вторых — персонажи. Тут они конкретно делятся на «плохих» и «хороших», и каждые очень индивидуальны. Злой колдун Распутин со своим вываливающимся глазом и помощником — смешной летучей мышью. И Анастасия в компании двух молодых людей, объединенных одной целью — Парижем.

В-третьих — чудесная работа великой компании «20 век Фокс». Именно благодаря ей мы получили эти цветные картинки, засевшие в нашем сердце, и, конечно же, действие в России. Именно то, что всё происходит на родине, интересует ещё больше, а может быть, даже и расширят кругозор детей. Отличная работа, просто высший класс, особенно если учитывать год создания. Художники так тщательно всё обрисовали, что просто переносишься в сказку. На балу, где танцующие люди наполняют залы, в поезде, спасаясь от злобных чар, и в Париже, встречаясь с бабушкой, зритель находится там — вместе с Анастасией. И спасибо за великолепный саундтрек, без которого «Анастасия» не была бы «Анастасией».",1
Анастасия,"
Один из самых замечательных и запоминающихся мне мультфильмов.

Я его очень любила в детстве, и сейчас, с радостью могу его пересматривать огромное количество раз.

На 94 минуты ты окунаешься в детство и в ту атмосферу которую придает этот мультфильм. Хочется быть там, вместе с Анастасией и Дмитрием.

Хочется подпевать им.

Этот мультфильм советую всем. Он вызывает только приятные чувства и положительные эмоции.

Однозначно

10 из 10",1
Анастасия,"
- Она замерзнет.
- Оттает в Париже. ©

Как узор на окне зимой, вы помните свое детство? Наверное, это самое прекрасное время, когда живешь, ни о чем не задумываясь. Когда еще не знаешь этого мира «снаружи». Я помню, что безумно хотела посмотреть мультфильм «Анастасия» — мне тогда было 4 года. И тут дядя подарил кассету с этим очаровательным мультфильмом. Я смотрела его чуть ли не каждый день, 7 раз в неделю. Пусть не понимала смысла, не знала, что такое «виза» и зачем она нужна, что за магазин Шанель, не знала русской истории — но мне нравилась яркость и блестки, переполнявшие мультфильм. Я была в него влюблена. Прошло больше 10 лет. И вот несколько дней назад я снова села за просмотр «Анастасии». Те же чувства, те же эмоции, ностальгия по детству и уже адекватное восприятие происходящего…

Снова прошлое рядом… Россия. Романовы. Время, когда люди, сначала признававшие Распутина как бога, обвинили его в хлыстовстве. Время, когда расстреляли всю семью Романовых. Нельзя показывать детям, что произошло на самом деле, надо поберечь психику. Пусть хотя бы юная княжна Анастасия будет жить в их сердце до того момента, как им в школе скажут, что и она была расстреляна.

Кто-то пел песню мне в зимний вечер когда-то. И пела ее Анастасия вместе со своей бабушкой. А в шкатулке играла музыка. Девушку зовут Аня. Она только вышла из приюта, выбирала между двумя направлениями: Париж и рыбоконсервный завод. Выбрала первое. Ее огромные голубые глаза сразу привлекли Дмитрия, который вместе с Владимиром в театре устраивал показ Анастасий. С того момента детей ждут невероятные, волшебные, иногда страшные приключения. Это красивая история любви. История поисков княжны. История взросления нескольких людей, история мести.

Можно долго ругаться на фильм за то, что он искалечил нашу историю. Но именно благодаря «Анастасии» я знала о Романовых и времени правления Николая II еще до первого класса. Тогда, в 4 года или даже в 5 лет я бы просто не пережила смерти Анастасии. Поэтому считаю, что сделали правильно. Иногда, ради детей, от реальных вещей надо уходить.

Словно в прошлом ожило чьих-то бережных рук тепло. От мультфильма, несмотря на все страшные злодеяния Распутина, веяло теплом: это и потрясающей красоты платья Анастасии, это и Париж, прогулки по Парижу, русский балет, небольшая река, путешествие в Германию. Захватывает дух. Когда видишь такое разнообразие красок, хочется сразу оказаться там, по ту сторону экрана вместе с главными героями. А от воспоминаний в тарелке по моей коже бежали мурашки. И слезы появлялись на глазах. Такой родной мультфильм, что словами не передать. Главное — он атмосферный.

Вальс изысканных гостей и бег лихих коней. Невероятно красивые персонажи: Аня и Дмитрий. В Аню влюбляются почти все маленькие мальчики, в Дмитрия — девочки. И это прекрасно. Это не «кукарача», это реально потрясающая графика.

Вальс кружил и нес меня, словно в сказку свою маня… А еще «Анастасия» цепляет музыкой: кто-то возмущается, что песни, романсы отвратительны. Но вы возьмите главный «вальс». Разве это не прекрасная успокаивающая музыка? Разве это не гениальное исполнение? Как раз такое. «Вальс» исполнен блестяще, как и многие другие песни, например:

- Мы с тобою войдем вдруг в историю. На роль царевны мы с тобой девчонку подберем, светские манеры ей привьем… Что б сразу бабушка ее как внучку приняла и миллион рублей нам отдала! Значит, в путь! ©

Чтобы ни говорили про «Анастасию», как бы не ругались на оскверненную историю, эта картина мне дорога. Я на ней выросла. Она яркая, красивая и интересная. Она поучительная. Поэтому я буду поддерживать мультфильм и его создателей: спасибо им огромное за такую теплоту.",1
Анастасия,"Я обожаю этот мультфильм с детства! Стоило один раз его увидеть, и я влюбилась навсегда... Сначала мне просто нравились песни, а потом с каждым очередным просмотром я открывала для себя что-то новое и влюблялась в мультфильм все сильнее. Каждая сцена здесь чем-то привлекает... С самых первых кадров мультфильм погружает в атмосферу начала 20 века. И как прекрасна эта атмосфера! И какой ужасной она становится после появления Распутина... Не знаю, насколько уж этот мультфильм по-настоящему историчен – для меня это не важно! Это просто мультфильм, в нем не стоит искать правду, в нем стоит видеть просто невероятно красивую сказку, которая поднимает настроение, которая помогает верить в лучшее...

Самая любимая сцена для меня – когда Аня встречает Распутина в конце. Ее слова «Ты просто читаешь мои мысли!» и дальше – блестяще! А вообще, каждый момент по-своему любимый... Как Аня все время цапалась с Дмитрием – такие они забавные! Вообще, мне персонаж Дмитрия очень нравится... И их разговор с бабушкой Анастасии: « - Что-то изменилось? - Скорее всего, я сам...». Красиво и правдиво.

Ну и нельзя не отметить великолепного Бартока, который своими фразочками смешит на протяжении всего мультфильма. «Чуть что, так сразу мы крысы во всем виноваты!». Забавный весельчак.

В общем, я видела этот мультфильм бессчетное количество раз и он абсолютно не надоедает! Только нравится все больше и больше. Это чудесная история, она пропитана оптимизмом и верой в лучшее. Как бы ни складывалась твоя жизнь, однажды все может резко измениться... И эти перемены обязательно будут к лучшему!

Я люблю мультфильм «Анастасия» всем сердцем. Поэтому, однозначно

10 из 10",1
